accx,accy,accz
1.4153,-0.001,-0.3569
1.2611,-0.0523,-0.4183
1.1226,-0.0872,-0.4444
1.0139,-0.1104,-0.431
0.9005,-0.1229,-0.3794
0.8162,-0.1287,-0.3303
0.7478,-0.1305,-0.2758
0.6826,-0.1358,-0.2257
0.6169,-0.1327,-0.1774
0.5653,-0.1314,-0.1502
0.5133,-0.1307,-0.1297
0.4547,-0.1317,-0.12
0.4038,-0.1402,-0.1126
0.4038,-0.1422,-0.1055
0.5135,-0.1055,-0.0928
0.6665,-0.0501,-0.0909
0.806,0.0005,-0.1121
0.9547,0.0464,-0.173
1.0522,0.0687,-0.2419
1.1243,0.0826,-0.3176
1.169,0.087,-0.3975
1.1947,0.0897,-0.4952
1.2267,0.0804,-0.5602
1.2626,0.0738,-0.6159
1.2931,0.0652,-0.655
1.3097,0.0537,-0.6909
1.3131,0.0418,-0.7063
1.2819,0.0242,-0.7102
1.2127,-0.0056,-0.7161
1.1324,-0.0401,-0.7085
1.0466,-0.0735,-0.6679
1.0065,-0.086,-0.6125
0.9894,-0.087,-0.535
0.986,-0.0816,-0.4476
0.999,-0.0655,-0.3364
1.019,-0.0491,-0.2612
1.0503,-0.0347,-0.2106
1.0776,-0.0249,-0.1884
1.1043,-0.0151,-0.1996
1.1292,-0.0064,-0.2448
1.1434,-0.0054,-0.2939
1.146,-0.0071,-0.3572
1.1397,-0.0181,-0.4268
1.1529,-0.0515,-0.4999
1.1612,-0.0799,-0.5367
1.1624,-0.1009,-0.5448
1.1685,-0.129,-0.5431
1.1678,-0.1708,-0.5233
1.1627,-0.2116,-0.504
1.147,-0.2619,-0.4798
1.1121,-0.321,-0.4505
1.074,-0.3994,-0.4168
1.0329,-0.5174,-0.3635
1.0065,-0.6015,-0.3005
0.9775,-0.6762,-0.2221
0.9406,-0.7359,-0.128
0.8939,-0.7881,0.0112
0.8602,-0.8116,0.1317
0.8363,-0.8069,0.2538
0.8153,-0.8033,0.3584
0.7891,-0.7737,0.4661
0.7776,-0.7166,0.5314
0.8001,-0.6577,0.5683
0.8211,-0.5961,0.5793
0.8353,-0.5372,0.559
0.8404,-0.4781,0.5128
0.8331,-0.4332,0.4688
0.8245,-0.3977,0.4253
0.8148,-0.3647,0.3865
0.8096,-0.3242,0.3396
0.8148,-0.2927,0.3056
0.8304,-0.2607,0.2768
0.8514,-0.2411,0.2448
0.8702,-0.2257,0.2081
0.8895,-0.2089,0.1798
0.9012,-0.1962,0.1556
0.9127,-0.1796,0.14
0.9218,-0.1676,0.1256
0.9347,-0.149,0.1185
0.9401,-0.1393,0.118
0.9513,-0.1334,0.1251
0.9623,-0.1217,0.1407
0.9826,-0.1004,0.172
1.0024,-0.0801,0.2086
1.0207,-0.0603,0.2455
1.0412,-0.0464,0.291
1.0532,-0.032,0.3469
1.0598,-0.0186,0.3838
1.0618,-0.0125,0.409
1.061,-0.0083,0.4161
1.0578,-0.0134,0.4099
1.0495,-0.0318,0.3889
1.0508,-0.0515,0.3667
1.0574,-0.0735,0.3418
1.0718,-0.0933,0.3164
1.0982,-0.12,0.2888
1.1255,-0.1412,0.2836
1.1504,-0.1586,0.2822
1.1805,-0.1622,0.2971
1.2125,-0.1554,0.3254
1.2491,-0.1375,0.3479
1.2684,-0.118,0.3801
1.2731,-0.0963,0.4104
1.2592,-0.0706,0.4332
1.2274,-0.0379,0.4505
1.1881,-0.0222,0.4507
1.1302,-0.0132,0.4356
1.0564,-0.0142,0.4102
0.953,-0.032,0.3809
0.8644,-0.0623,0.3762
0.7757,-0.1099,0.3936
0.6994,-0.1693,0.4376
0.6391,-0.237,0.5155
0.5973,-0.3222,0.6562
0.5898,-0.3862,0.7854
0.5922,-0.4351,0.9113
0.6081,-0.473,1.0212
0.6565,-0.4769,1.1287
0.7266,-0.4302,1.1666
0.8314,-0.3655,1.1118
0.9213,-0.3582,0.9547
0.9638,-0.4285,0.6782
0.9587,-0.545,0.4608
0.9149,-0.5956,0.256
0.8939,-0.5956,0.0865
0.9428,-0.536,-0.0132
1.1055,-0.4053,-0.0127
1.2894,-0.288,0.0572
1.4876,-0.1669,0.1754
1.6755,-0.045,0.302
1.8345,0.0916,0.4319
1.8704,0.1749,0.4654
1.8186,0.2191,0.4192
1.7395,0.2443,0.3169
1.5804,0.2455,0.1241
1.3215,0.2028,-0.0525
1.1429,0.1752,-0.2035
1.0041,0.1617,-0.3061
0.9008,0.16,-0.3525
0.8236,0.1671,-0.3452
0.805,0.1727,-0.302
0.8333,0.181,-0.2497
0.9015,0.1859,-0.1964
1.0144,0.1925,-0.1529
1.1028,0.1898,-0.1388
