accx,accy,accz
1.0248,0.2432,-0.209
1.0136,0.2413,-0.2193
0.998,0.2359,-0.2306
0.9823,0.2242,-0.2462
0.9613,0.2154,-0.2535
0.9432,0.212,-0.2564
0.9295,0.2037,-0.2657
0.9164,0.1978,-0.2677
0.9007,0.1925,-0.2691
0.8871,0.1876,-0.2638
0.8773,0.1861,-0.252
0.8621,0.1817,-0.2418
0.849,0.1754,-0.2349
0.8367,0.1739,-0.2208
0.8245,0.17,-0.2031
0.8118,0.1671,-0.19
0.7991,0.1661,-0.1734
0.7805,0.1661,-0.1528
0.7669,0.1661,-0.1406
0.7493,0.1676,-0.1226
0.7307,0.1651,-0.1035
0.7175,0.1612,-0.0922
0.6994,0.1656,-0.0747
0.6823,0.1627,-0.0649
0.6657,0.1646,-0.0537
0.6511,0.1661,-0.0444
0.6384,0.1666,-0.0366
0.6281,0.1685,-0.0292
0.6188,0.1695,-0.0209
0.6115,0.17,-0.0165
0.6032,0.1651,-0.0141
0.6012,0.1661,-0.0107
0.6051,0.1676,-0.0126
0.6061,0.1676,-0.019
0.61,0.1715,-0.02
0.6149,0.17,-0.0258
0.6202,0.1744,-0.0375
0.63,0.1749,-0.0537
0.6379,0.1734,-0.0654
0.6496,0.1763,-0.0751
0.6594,0.1759,-0.0947
0.6647,0.1744,-0.1109
0.674,0.1754,-0.125
0.6794,0.172,-0.1392
0.6809,0.1685,-0.1504
0.6901,0.169,-0.1607
0.695,0.1705,-0.168
0.6994,0.168,-0.1782
0.7092,0.1734,-0.1758
0.7155,0.1759,-0.1782
0.7297,0.1744,-0.1826
0.7409,0.1778,-0.1821
0.7551,0.1739,-0.1875
0.7698,0.1695,-0.1831
0.7874,0.1734,-0.1865
0.8045,0.1729,-0.1778
0.823,0.1729,-0.1729
0.8421,0.1739,-0.169
0.8573,0.1744,-0.1582
0.8817,0.1724,-0.1548
0.8963,0.171,-0.1489
0.9193,0.1734,-0.1387
0.9388,0.1715,-0.1318
0.9648,0.1685,-0.125
0.9833,0.1671,-0.1221
0.9985,0.1685,-0.1148
1.0136,0.1676,-0.1118
1.0282,0.1637,-0.1109
1.0458,0.1651,-0.1064
1.0615,0.1661,-0.1044
1.0776,0.1627,-0.1054
1.0854,0.1612,-0.1054
1.0981,0.1587,-0.1064
1.1059,0.1617,-0.1069
1.1152,0.1632,-0.1054
1.1255,0.1622,-0.1099
1.1313,0.1593,-0.1123
1.1426,0.1593,-0.1113
1.1562,0.1548,-0.1059
1.1606,0.1548,-0.103
1.1719,0.1475,-0.1015
1.1851,0.1406,-0.0932
1.2017,0.1353,-0.0859
1.2227,0.1211,-0.079
1.232,0.1123,-0.0639
1.2393,0.1001,-0.062
1.2442,0.084,-0.0595
1.2506,0.0635,-0.0502
1.2574,0.0463,-0.0444
1.2589,0.0288,-0.0395
1.2657,0.0097,-0.0278
1.2706,-0.0098,-0.0214
1.275,-0.0255,-0.0131
1.2848,-0.0396,-0.0004
1.3014,-0.0617,0.0133
1.3112,-0.0797,0.025
1.3209,-0.0914,0.0382
1.3371,-0.1061,0.0524
1.3434,-0.1203,0.0695
1.3434,-0.1349,0.0812
1.36,-0.1496,0.0953
1.3664,-0.1599,0.1096
1.3727,-0.1696,0.1208
1.3737,-0.1814,0.1262
1.3717,-0.1867,0.1389
1.3683,-0.1931,0.1516
1.3678,-0.1906,0.1574
1.3634,-0.1887,0.1667
1.36,-0.1804,0.1696
1.3585,-0.1726,0.1877
1.3541,-0.1623,0.196
1.3502,-0.153,0.2033
1.3493,-0.1364,0.218
1.3419,-0.1246,0.2298
1.3287,-0.1134,0.2425
1.3146,-0.1076,0.2527
1.2955,-0.1022,0.2649
1.2711,-0.0895,0.2776
1.2383,-0.0836,0.2898
1.2061,-0.0763,0.2937
1.1778,-0.0778,0.304
1.146,-0.0797,0.3157
1.1138,-0.0768,0.3231
1.0849,-0.0802,0.3343
1.0595,-0.0831,0.3446
1.039,-0.0866,0.3568
1.0155,-0.0983,0.3705
1.0024,-0.1061,0.3832
0.9911,-0.1149,0.389
0.9862,-0.1242,0.4027
0.9735,-0.1305,0.4095
0.9677,-0.1344,0.4066
0.9667,-0.1369,0.4081
0.9701,-0.1383,0.4012
0.976,-0.1369,0.389
0.9862,-0.1383,0.3793
0.9941,-0.1378,0.3558
1.0024,-0.1344,0.3324
1.0112,-0.1315,0.305
1.0155,-0.1222,0.2683
1.0126,-0.1198,0.2254
1.0063,-0.1178,0.1814
0.9945,-0.1149,0.134
0.9784,-0.1246,0.0817
0.9589,-0.1325,0.0328
0.9325,-0.1388,-0.0131
0.9168,-0.1437,-0.0581
0.9041,-0.1486,-0.1064
