accx,accy,accz
0.9648,-0.1002,0.176
0.6686,-0.1442,0.1472
0.5001,-0.0914,0.0524
0.5162,0.0297,0.0099
0.6158,0.1739,-0.0366
0.6041,0.2682,-0.0473
0.4795,0.2603,0.0548
0.4062,0.0351,0.1657
0.3114,-0.2312,0.132
0.3301,-0.1945,-0.0165
0.1375,-0.2136,-0.0864
0.4253,0.0444,-0.0664
0.7571,0.1314,-0.3957
1.3131,0.0693,-0.6752
2.0656,0.0385,-0.2877
2.7902,0.2193,-0.0668
3.248,0.6185,0.0929
2.2605,0.7583,-0.2359
1.4778,0.427,-0.0815
1.062,0.2633,0.5332
1.0033,0.146,0.5889
1.0024,0.0053,0.1716
0.8479,-0.1168,-0.2296
0.5372,-0.1735,-0.0742
0.2406,-0.2155,0.2986
0.2039,-0.1765,0.5175
0.3594,-0.1046,0.3221
0.3994,-0.0162,-0.0683
0.4498,0.1065,-0.2027
0.608,0.2863,-0.1162
0.6579,0.4109,-0.0986
0.6374,0.2731,-0.1318
0.7688,0.0331,0.0367
1.0747,-0.0914,-0.0073
1.4367,-0.0949,-0.4934
1.6796,-0.1178,-0.7265
1.6708,-0.1027,-0.3547
1.9072,0.1402,0.5097
2.1316,0.1436,0.6299
2.2713,0.0801,0.089
2.1286,-0.1412,-0.1802
1.769,-0.1955,-0.0097
1.3439,-0.2238,0.2508
0.9203,-0.0573,0.3734
0.656,-0.0108,0.177
0.5176,0.0625,-0.0683
0.4209,0.1612,-0.1587
0.3325,0.2013,-0.0327
0.1776,0.1201,0.1545
0.1932,-0.0206,0.1745
0.2626,-0.1246,0.1569
0.3906,-0.2273,0.3113
0.4913,-0.2546,0.4428
0.7444,-0.2282,0.3641
0.996,-0.2102,0.1564
1.1265,-0.3367,0.0792
1.1626,-0.579,0.3236
1.0258,-0.6885,0.4682
0.8098,-0.5453,-0.1392
1.1113,-0.2624,-1.1266
1.6014,-0.0763,-1.5005
2.0089,0.2476,-1.1564
2.0832,0.8018,-0.0795
1.385,0.4343,0.0631
1.19,-0.0338,-0.0527
1.0263,-0.4169,-0.0629
0.8524,-0.8415,0.028
1.1055,-1.0125,0.0011
1.4881,-0.6021,-0.3097
1.768,-0.1422,-0.3991
1.8775,0.3224,-0.5906
1.6332,0.4143,-0.3551
1.2608,0.0835,-0.0502
0.9799,-0.1041,-0.0331
0.5651,-0.2404,-0.1392
0.1995,-0.2703,-0.1421
0.4532,-0.1452,0.1525
0.9007,-0.131,0.3118
0.9505,-0.1315,0.1125
1.0038,-0.0773,-0.1192
1.0962,-0.0518,-0.1939
1.1089,-0.0861,0.0333
1.0952,-0.1246,0.3059
1.103,-0.0993,0.4487
1.0429,-0.0607,0.3861
0.995,-0.0963,0.2307
0.9076,-0.132,0.2107
0.7551,-0.1041,0.2669
1.5389,0.1558,6.0325
0.5704,-0.4022,-0.0263
0.8484,-0.0836,-1.7076
0.9461,-0.0773,-0.1983
0.9237,0.1035,0.7692
1.0361,-0.0949,0.6495
1.0009,-0.2536,-0.2354
1.1734,-0.1814,-1.0006
1.5013,-0.1286,-0.8427
1.2828,-0.0543,-0.4822
1.0321,0.0737,-0.1792
1.0058,0.17,-0.0717
1.0893,0.0757,-0.1499
1.2706,-0.13,-0.2491
1.2745,-0.325,-0.233
1.1861,-0.3611,-0.1025
1.0234,-0.2703,-0.0292
0.8993,-0.1447,-0.0839
0.8235,-0.0675,-0.187
0.803,-0.0132,-0.2374
0.8308,-0.0089,-0.1988
0.9198,-0.0587,-0.1577
0.9892,-0.0753,-0.103
1.0214,-0.0367,-0.1005
0.9921,0.038,-0.0917
0.9648,0.105,-0.0424
0.956,0.1221,-0.0019
0.9188,0.0669,0.0114
0.8773,0.0141,-0.0209
0.7639,-0.0308,-0.0668
0.61,-0.0504,-0.038
0.4072,-0.0577,0.1052
0.2978,-0.0602,0.3157
0.3261,-0.0709,0.305
0.2768,-0.0758,0.048
0.2025,0.0097,-0.1143
0.3979,0.1768,0.0446
0.6823,0.1499,0.2072
0.8186,0.0532,0.2537
0.8045,0.1162,0.0514
1.0492,-0.1124,-0.214
1.4915,-0.1926,-0.4509
2.1198,-0.1559,-0.723
2.7521,-0.0416,-0.6727
2.887,0.5399,-0.3844
2.3084,0.8272,-0.5276
1.4851,1.0563,-0.2789
1.2051,0.8687,0.174
1.233,0.4631,0.3343
1.1695,0.0581,0.1052
0.89,-0.1452,0.0133
0.5646,-0.1862,0.1046
0.4283,-0.2801,0.2566
0.3725,-0.2976,0.3202
0.6344,-0.0968,0.2395
0.6945,0.039,0.004
0.656,0.1338,-0.1358
0.5865,0.2091,-0.0859
0.5861,0.2481,0.067
0.5905,0.2413,0.218
0.5841,0.1294,0.2698
0.7009,0.0146,0.2708
0.7971,-0.0137,0.2527
0.8137,0.0762,0.2678
0.7903,0.2135,0.3578
0.8308,0.3791,0.35
0.909,0.4626,0.0387
1.1157,0.386,-0.403
1.3507,0.1763,-0.6537
1.7314,0.0606,-0.5115
1.962,-0.0328,-0.3258
1.9898,0.0102,-0.276
1.5232,-0.1544,-0.0327
1.4411,-0.2024,0.5268
1.4553,-0.1984,0.5908
1.3977,-0.0597,0.2766
1.3473,0.0684,-0.127
1.2115,0.1768,-0.2594
1.0004,0.212,-0.0742
0.7947,0.2042,0.1232
0.7248,0.1803,0.1789
0.6071,0.1255,0.0704
0.46,0.0889,-0.0805
0.2865,0.0586,-0.1631
0.1575,0.0395,-0.0854
0.1951,0.0229,0.0558
0.2044,0.0126,0.09
0.1776,-0.0318,0.0729
0.3623,-0.0924,0.0914
0.501,-0.1032,0.1046
0.6334,-0.0357,0.1731
0.7503,0.0405,0.3172
1.0351,0.0346,0.3412
1.5535,0.0336,-0.1187
1.9244,0.0034,-0.7196
2.3456,0.1895,-0.7485
2.6172,0.6473,-0.1187
1.8213,0.8423,-0.0068
1.5486,0.6239,-0.0126
1.4118,0.4241,0.219
1.4133,0.2579,0.3392
