accx,accy,accz
1.0398,-0.2487,0.3447
1.0598,-0.2526,0.3396
1.042,-0.2428,0.3152
1.0376,-0.2306,0.3003
1.0547,-0.2072,0.2902
1.0862,-0.173,0.2792
1.1074,-0.1454,0.2524
1.1214,-0.1165,0.2216
1.1162,-0.1082,0.1913
1.1065,-0.1033,0.17
1.0979,-0.107,0.1634
1.0828,-0.1224,0.1805
1.0757,-0.1412,0.2182
1.0696,-0.16,0.2687
1.0532,-0.1813,0.32
1.0432,-0.206,0.3743
1.0432,-0.2279,0.3985
1.0476,-0.2382,0.3992
1.0669,-0.2555,0.3762
1.1008,-0.2739,0.3315
1.1341,-0.2785,0.2875
1.1729,-0.2687,0.2497
1.2206,-0.2636,0.215
1.2577,-0.2604,0.1798
1.2943,-0.2582,0.1329
1.3175,-0.2614,0.1007
1.3324,-0.259,0.0699
1.3386,-0.2531,0.041
1.3251,-0.2433,-0.0002
1.3004,-0.2345,-0.0386
1.2638,-0.2145,-0.088
1.2157,-0.1962,-0.1454
1.1749,-0.1757,-0.2084
1.1341,-0.1498,-0.2893
1.0969,-0.1266,-0.3577
1.0625,-0.1097,-0.4102
1.0359,-0.0899,-0.441
1.0083,-0.0669,-0.4544
0.9887,-0.0476,-0.4329
0.9863,-0.0479,-0.3894
1.0126,-0.0625,-0.3242
1.0385,-0.065,-0.2143
1.0432,-0.0694,-0.1209
1.0454,-0.0853,-0.0279
1.0495,-0.1065,0.0525
1.0515,-0.1217,0.1219
1.0542,-0.128,0.1818
1.0574,-0.1371,0.2135
1.0647,-0.1463,0.2343
1.0701,-0.1551,0.2416
1.0647,-0.1744,0.2404
1.0561,-0.1957,0.2331
1.0483,-0.2155,0.2245
1.0373,-0.2353,0.2138
1.0263,-0.2509,0.2028
1.0129,-0.2687,0.1881
0.9953,-0.2817,0.171
0.9816,-0.2927,0.148
0.966,-0.3007,0.1356
0.9472,-0.3073,0.1214
0.9308,-0.3064,0.1178
0.9174,-0.3056,0.1231
0.9059,-0.3034,0.1297
0.891,-0.2961,0.1424
0.8778,-0.2861,0.1551
0.8629,-0.2746,0.1659
0.8524,-0.2626,0.1757
0.8421,-0.2502,0.1852
0.8316,-0.2353,0.1918
0.8196,-0.2248,0.1989
0.8079,-0.2143,0.2038
0.7979,-0.2089,0.206
0.7938,-0.2003,0.205
0.7916,-0.1915,0.2045
0.7952,-0.1813,0.195
0.8013,-0.1649,0.1837
0.8055,-0.1498,0.1644
0.8106,-0.1336,0.1437
0.8153,-0.1212,0.1302
0.8157,-0.1121,0.1143
0.8143,-0.1021,0.0999
0.8138,-0.0926,0.0955
0.8148,-0.085,0.0963
0.817,-0.0748,0.1014
0.8209,-0.0635,0.1107
0.8265,-0.0515,0.1207
0.8292,-0.0418,0.1295
0.8287,-0.0332,0.138
0.8262,-0.0296,0.1476
0.8211,-0.0249,0.1578
0.8196,-0.0217,0.1681
0.8233,-0.0147,0.1769
0.8209,-0.0034,0.1871
0.8275,0.0037,0.1984
0.8402,0.01,0.2123
0.8485,0.0134,0.2184
0.8541,0.0112,0.2235
0.8575,0.0098,0.2235
0.8573,0.0039,0.2211
0.8568,-0.0022,0.2138
0.858,-0.0046,0.205
0.8619,-0.0086,0.1908
0.8683,-0.0122,0.1779
0.8727,-0.0147,0.159
0.8778,-0.0193,0.1495
0.8905,-0.0222,0.1415
0.902,-0.0227,0.1361
0.9269,-0.0227,0.1319
0.9423,-0.0227,0.1251
0.956,-0.0264,0.118
0.9745,-0.0325,0.1156
1.0039,-0.0337,0.1212
1.0456,-0.0357,0.1295
1.082,-0.0366,0.1412
1.1145,-0.0332,0.1542
1.1478,-0.031,0.1683
1.1859,-0.0195,0.1815
1.2144,-0.0122,0.1891
1.2367,-0.0032,0.1959
1.2535,0.0066,0.2001
1.2665,0.0103,0.2079
1.2604,0.0044,0.2162
1.2337,-0.0129,0.2292
1.1993,-0.0349,0.2465
1.1666,-0.0584,0.2783
1.1353,-0.0823,0.3152
1.126,-0.0987,0.3513
1.1175,-0.1175,0.3814
1.1026,-0.1324,0.4087
1.0745,-0.1517,0.4415
1.0537,-0.1642,0.462
1.0393,-0.1737,0.4862
1.0341,-0.1862,0.4986
1.0368,-0.2038,0.5025
1.0483,-0.2111,0.4891
1.074,-0.1932,0.4644
1.1321,-0.1634,0.4336
1.212,-0.1339,0.399
1.307,-0.1229,0.331
1.372,-0.1214,0.2651
1.4267,-0.1214,0.1954
1.4705,-0.1119,0.1241
1.4971,-0.0931,0.0327
1.4908,-0.0706,-0.0579
1.4673,-0.0464,-0.1678
1.4326,-0.02,-0.2863
1.3784,-0.0039,-0.43
1.3146,0.0066,-0.5316
1.2684,0.0068,-0.611
1.2352,0.012,-0.6679
1.2039,0.0134,-0.7065
1.138,0.0024,-0.7283
1.0669,-0.022,-0.7246
0.998,-0.0445,-0.6921
0.9335,-0.0606,-0.6379
0.8793,-0.0772,-0.5458
0.8739,-0.0867,-0.4517
0.89,-0.1019,-0.3386
0.9125,-0.1226,-0.2091
0.9223,-0.1402,-0.0559
0.9142,-0.1654,0.0503
0.9093,-0.1918,0.1383
0.9115,-0.2206,0.2143
0.9176,-0.2433,0.277
0.9386,-0.2629,0.3254
0.9655,-0.2729,0.3437
0.9912,-0.2741,0.344
1.0102,-0.2712,0.3281
1.0214,-0.2585,0.2775
1.0293,-0.2409,0.2248
1.0366,-0.224,0.1627
1.0349,-0.2028,0.1031
1.0319,-0.1788,0.0464
1.042,-0.1358,0.0022
1.0327,-0.1153,-0.0252
1.0107,-0.1024,-0.0479
0.9806,-0.0916,-0.0691
0.9491,-0.0655,-0.0816
0.9252,-0.0428,-0.0914
0.8978,-0.0217,-0.0906
0.8685,-0.0088,-0.0821
0.8326,-0.0032,-0.0665
0.7832,-0.0059,-0.0498
0.7534,-0.0076,-0.0283
0.728,-0.0151,-0.0049
0.7068,-0.0215,0.0171
0.6843,-0.0393,0.0425
0.6753,-0.0545,0.0586
0.675,-0.0684,0.0733
0.6826,-0.085,0.0845
0.7051,-0.1011,0.0931
0.7236,-0.1138,0.097
0.7422,-0.1305,0.097
0.7564,-0.1559,0.1011
0.7561,-0.1845,0.1065
0.7637,-0.2199,0.1138
0.7796,-0.2411,0.1297
0.7977,-0.2573,0.1437
0.8033,-0.2697,0.162
0.805,-0.2878,0.1803
0.8045,-0.3017,0.1952
0.8079,-0.3125,0.2103
0.8131,-0.3222,0.2221
0.8228,-0.3244,0.2306
0.8258,-0.3213,0.2377
0.8297,-0.3154,0.2389
0.8282,-0.3081,0.2441
0.8233,-0.2961,0.2516
0.8218,-0.2788,0.2575
0.8211,-0.2619,0.269
0.8309,-0.2397,0.2731
0.8414,-0.2182,0.2868
0.867,-0.1942,0.2959
0.89,-0.1783,0.3064
0.9127,-0.1649,0.3115
0.9323,-0.1576,0.3142
0.9562,-0.1507,0.3134
0.9762,-0.1471,0.3105
0.9924,-0.1449,0.3056
1.0163,-0.1422,0.2946
1.0376,-0.1429,0.2844
1.0615,-0.1444,0.2634
1.0767,-0.1468,0.2465
1.0901,-0.152,0.224
1.1004,-0.1605,0.204
1.1143,-0.1776,0.1776
1.1187,-0.1923,0.1671
1.1175,-0.2081,0.1673
1.1162,-0.225,0.1801
1.1123,-0.2414,0.2172
1.1106,-0.2619,0.258
1.1109,-0.2729,0.3117
1.1201,-0.2795,0.3672
1.1324,-0.2783,0.4273
1.1543,-0.2724,0.4918
1.1671,-0.2548,0.5272
1.1666,-0.2279,0.5492
1.1605,-0.1896,0.5504
1.1563,-0.1344,0.5206
1.1609,-0.0811,0.4735
1.1661,-0.0298,0.3997
1.1673,-0.0049,0.31
1.1736,-0.0176,0.192
1.1736,-0.0652,0.1143
1.182,-0.1036,0.0557
1.225,-0.1397,0.0213
1.2799,-0.1766,0.0066
1.3417,-0.224,-0.0083
1.3645,-0.2607,-0.0247
1.364,-0.2966,-0.0501
1.3537,-0.3337,-0.0862
1.3268,-0.3674,-0.14
1.2792,-0.4075,-0.1766
1.2142,-0.4302,-0.214
1.1399,-0.4351,-0.2414
1.064,-0.4097,-0.2477
1.0156,-0.4156,-0.2345
1.0031,-0.4488,-0.2113
0.9921,-0.4801,-0.1857
0.974,-0.5035,-0.1537
0.9328,-0.4835,-0.117
0.9215,-0.4346,-0.096
0.9337,-0.3811,-0.0816
0.964,-0.3401,-0.0716
0.988,-0.3022,-0.0572
0.9968,-0.2631,-0.0454
0.9951,-0.2358,-0.0335
0.998,-0.2011,-0.0186
1.0241,-0.1642,0.0044
1.0776,-0.1156,0.0286
1.1028,-0.0836,0.0379
1.1167,-0.0564,0.0467
1.1199,-0.0398,0.0498
1.1182,-0.0239,0.0518
1.1082,-0.0198,0.0503
1.1026,-0.0315,0.0459
1.0894,-0.0515,0.0352
1.063,-0.076,0.0239
1.0146,-0.1119,0.0142
0.9833,-0.138,0.0139
0.9621,-0.1625,0.0195
0.9406,-0.1808,0.0332
0.9201,-0.1998,0.0591
0.9052,-0.2121,0.0794
0.8856,-0.2184,0.098
0.8602,-0.224,0.1148
0.8184,-0.2248,0.1324
0.7881,-0.2223,0.1405
0.7647,-0.2182,0.1493
0.7468,-0.2147,0.1583
0.7258,-0.2108,0.1664
0.7109,-0.2016,0.1788
0.698,-0.1942,0.1835
0.686,-0.1918,0.1893
0.6789,-0.1859,0.1967
0.6689,-0.1781,0.2072
0.665,-0.1761,0.2245
0.6662,-0.1659,0.2311
0.6755,-0.1568,0.2328
0.6877,-0.1476,0.2213
0.7021,-0.14,0.2035
0.7139,-0.1339,0.1823
0.717,-0.1295,0.1554
0.7236,-0.1287,0.1305
0.7415,-0.1248,0.1031
0.7522,-0.1209,0.0872
0.7625,-0.1156,0.0772
0.7754,-0.1092,0.0726
0.7916,-0.1016,0.0745
0.7928,-0.097,0.0799
0.7967,-0.0997,0.0916
0.7923,-0.1033,0.1104
0.7832,-0.1124,0.1446
0.7681,-0.1275,0.1805
0.7703,-0.141,0.2292
0.7788,-0.1507,0.2873
0.7938,-0.1522,0.3476
0.8253,-0.1483,0.4163
0.8646,-0.1317,0.4576
0.9127,-0.1063,0.4815
0.9684,-0.0726,0.4852
1.0381,-0.0283,0.4644
1.0796,0.0007,0.4307
1.1172,0.0308,0.3845
1.1502,0.0603,0.3354
1.1778,0.086,0.281
1.2108,0.107,0.214
1.2279,0.117,0.1669
1.235,0.1224,0.1231
1.2301,0.1129,0.0831
1.2147,0.0901,0.0503
1.1998,0.0645,0.0369
1.1944,0.0452,0.0327
1.2076,0.0313,0.0418
1.2296,0.0257,0.0706
1.255,0.0193,0.1048
1.265,0.0125,0.1419
1.2589,-0.0068,0.1771
1.2328,-0.0254,0.2157
1.1929,-0.0537,0.2656
1.1695,-0.074,0.3049
1.1534,-0.097,0.343
1.1514,-0.1175,0.375
1.1785,-0.1368,0.4273
1.2081,-0.1583,0.4691
1.2633,-0.1864,0.4964
1.3354,-0.2265,0.4959
1.4175,-0.2643,0.4356
1.4956,-0.2775,0.356
1.5262,-0.268,0.2726
1.5272,-0.2402,0.1766
1.5186,-0.2067,0.064
1.4746,-0.151,-0.0884
1.4287,-0.1036,-0.2177
1.3774,-0.0594,-0.3386
1.3327,-0.0325,-0.4544
1.2706,-0.0156,-0.5758
1.2152,-0.0107,-0.6565
1.1627,-0.0139,-0.7156
1.1106,-0.0259,-0.7554
1.0508,-0.0428,-0.7806
0.9797,-0.0779,-0.7776
0.9254,-0.1099,-0.742
0.8714,-0.1512,-0.6736
0.8399,-0.1888,-0.5675
0.8512,-0.2216,-0.3733
0.8827,-0.2394,-0.1798
0.9125,-0.2492,0.0481
0.9069,-0.2541,0.27
0.8827,-0.2597,0.4925
0.8429,-0.2695,0.6032
0.8226,-0.281,0.6565
0.8106,-0.2915,0.6516
0.8133,-0.3005,0.6022
0.8402,-0.2956,0.4981
0.8763,-0.2839,0.3933
0.9281,-0.2604,0.2773
0.978,-0.226,0.171
1.0324,-0.1735,0.0462
1.0679,-0.1263,-0.0357
1.0815,-0.0738,-0.1087
1.0989,-0.0303,-0.1688
1.0933,0.0076,-0.2301
1.0649,0.0567,-0.2629
1.0522,0.0899,-0.2797
1.0488,0.1121,-0.2841
1.0451,0.1263,-0.2739
1.01,0.1314,-0.2592
0.9577,0.1192,-0.2314
0.913,0.0989,-0.1823
0.8358,0.0596,-0.1302
0.7508,0.0032,-0.065
0.685,-0.0398,-0.0217
0.6286,-0.0718,0.0137
0.5905,-0.0926,0.045
0.5695,-0.1087,0.0765
0.5636,-0.1204,0.0987
0.5793,-0.1309,0.1109
0.6007,-0.1493,0.119
0.6117,-0.1666,0.1187
0.624,-0.1925,0.1136
0.6374,-0.2128,0.1116
0.6523,-0.2321,0.1002
0.6699,-0.2482,0.0853
0.6889,-0.2595,0.0814
0.7129,-0.266,0.0889
0.7429,-0.2631,0.1011
0.7752,-0.2565,0.1151
0.8028,-0.2465,0.1327
0.8348,-0.2309,0.1463
0.8573,-0.2231,0.1588
0.8766,-0.2094,0.1666
0.8993,-0.1881,0.1735
0.9264,-0.1617,0.1808
0.9345,-0.1493,0.1805
0.9303,-0.1393,0.1786
0.9271,-0.1285,0.1708
0.9242,-0.1158,0.1666
0.9274,-0.1031,0.1647
0.9452,-0.0899,0.1735
0.9714,-0.0811,0.1845
0.9946,-0.076,0.202
1.0312,-0.0828,0.2233
1.0564,-0.0994,0.2411
1.0764,-0.12,0.2585
1.0906,-0.1461,0.2773
1.1092,-0.1715,0.3046
1.1306,-0.1994,0.3274
1.1495,-0.2108,0.3476
1.1685,-0.214,0.364
1.1859,-0.2125,0.3743
1.1925,-0.214,0.3726
1.1817,-0.2133,0.3643
1.1583,-0.2223,0.3459
1.125,-0.2372,0.3249
1.0796,-0.2621,0.2968
1.0405,-0.289,0.2829
1.0122,-0.3134,0.2827
0.9968,-0.3335,0.2946
0.996,-0.3447,0.3371
1.008,-0.3513,0.3801
1.0278,-0.3535,0.4263
1.0456,-0.3525,0.4605
1.0586,-0.3496,0.4732
1.0957,-0.3403,0.4715
1.1265,-0.3393,0.4517
1.157,-0.3357,0.4051
1.1917,-0.3283,0.334
1.2308,-0.3244,0.2292
1.2821,-0.3281,0.159
1.3078,-0.3325,0.1033
1.3109,-0.3354,0.063
1.3009,-0.342,0.0171
1.2853,-0.356,-0.0364
1.2665,-0.3582,-0.0777
1.2428,-0.356,-0.1165
1.2127,-0.3408,-0.1627
1.157,-0.32,-0.2272
1.1135,-0.2954,-0.2814
1.0767,-0.268,-0.3411
1.0447,-0.2367,-0.399
1.0146,-0.2018,-0.4654
0.986,-0.1544,-0.5025
0.9745,-0.1151,-0.5253
0.9955,-0.0735,-0.5226
1.0476,-0.0261,-0.4959
1.128,0.0366,-0.4283
1.1856,0.0772,-0.3572
1.2272,0.1014,-0.281
1.2521,0.0975,-0.1986
1.2533,0.0738,-0.1019
1.2408,0.0447,-0.0357
1.2313,0.0068,0.0178
1.2403,-0.031,0.0594
1.2548,-0.0633,0.0909
1.266,-0.0989,0.1092
1.2658,-0.1204,0.106
1.2462,-0.1532,0.097
1.2208,-0.1952,0.0872
1.1607,-0.2431,0.0858
1.0967,-0.2736,0.085
1.0276,-0.3025,0.0889
0.9667,-0.3281,0.0965
0.913,-0.3472,0.1202
0.8604,-0.3628,0.1385
0.8243,-0.3633,0.1566
0.7945,-0.3584,0.17
0.7701,-0.3494,0.1793
0.7356,-0.3318,0.1823
0.7114,-0.3147,0.1788
0.6948,-0.2932,0.1744
0.6809,-0.2717,0.1664
0.6696,-0.2362,0.1495
0.6665,-0.2089,0.1368
0.6721,-0.1813,0.1222
0.6792,-0.1588,0.1075
0.6826,-0.1375,0.0953
0.6894,-0.1136,0.0906
0.6987,-0.096,0.0877
0.7058,-0.0792,0.0921
0.7085,-0.0643,0.0977
0.7192,-0.0457,0.1114
0.7334,-0.0335,0.1182
0.7471,-0.02,0.1258
0.7561,-0.0112,0.1307
0.7698,-0.0051,0.1319
0.7798,-0.0027,0.1287
0.7867,-0.0037,0.12
0.793,-0.0086,0.1104
0.7933,-0.0164,0.0923
0.7896,-0.0279,0.0828
0.7984,-0.0369,0.085
0.8057,-0.0445,0.0987
0.817,-0.0533,0.1202
0.828,-0.0679,0.1507
0.835,-0.0818,0.182
0.8377,-0.0919,0.2128
0.8392,-0.1029,0.2436
0.8441,-0.1082,0.278
0.8534,-0.1104,0.3017
0.8663,-0.1107,0.3227
0.8812,-0.1073,0.3418
0.8966,-0.1016,0.3552
