accx,accy,accz
-0.0694,-0.03,1.0246
-0.0689,-0.0293,1.0256
-0.0691,-0.0296,1.0263
-0.0694,-0.03,1.0268
-0.0696,-0.0305,1.0278
-0.0701,-0.0308,1.029
-0.0699,-0.031,1.0298
-0.0699,-0.031,1.0298
-0.0694,-0.032,1.0307
-0.0689,-0.0322,1.031
-0.0687,-0.032,1.0312
-0.0691,-0.0322,1.0319
-0.0696,-0.0325,1.0317
-0.0701,-0.0332,1.0305
-0.0694,-0.0335,1.0305
-0.0684,-0.0335,1.0293
-0.0677,-0.0332,1.0285
-0.0672,-0.0335,1.0276
-0.0669,-0.034,1.0266
-0.0662,-0.0335,1.0261
-0.0657,-0.0327,1.0246
-0.066,-0.0327,1.0227
-0.066,-0.033,1.0207
-0.065,-0.0332,1.0197
-0.0652,-0.0332,1.0195
-0.0662,-0.033,1.0183
-0.0662,-0.0325,1.0163
-0.0662,-0.0335,1.0148
-0.0665,-0.0342,1.0146
-0.0662,-0.0335,1.0144
-0.0662,-0.0332,1.0141
-0.0665,-0.033,1.0134
-0.0655,-0.0322,1.0134
-0.0643,-0.032,1.0134
-0.063,-0.0315,1.0129
-0.0635,-0.0313,1.0126
-0.0638,-0.0318,1.0124
-0.0633,-0.032,1.0131
-0.0633,-0.0325,1.0141
-0.0625,-0.0325,1.0151
-0.0623,-0.0315,1.0151
-0.0623,-0.0305,1.0156
-0.0621,-0.0308,1.0158
-0.0618,-0.031,1.0161
-0.0618,-0.0318,1.0156
-0.0616,-0.032,1.0156
-0.0608,-0.0313,1.0166
-0.0608,-0.0308,1.0173
-0.0613,-0.0313,1.0178
-0.0611,-0.0318,1.0185
-0.0611,-0.0318,1.018
-0.0613,-0.0315,1.018
-0.0611,-0.031,1.0188
-0.0618,-0.031,1.0197
-0.0625,-0.0313,1.0205
-0.0613,-0.031,1.0217
-0.0606,-0.0313,1.0219
-0.0611,-0.0313,1.0219
-0.0618,-0.032,1.021
-0.0618,-0.0325,1.0212
-0.0613,-0.0322,1.0217
-0.0611,-0.0318,1.0222
-0.0611,-0.0315,1.0227
-0.0608,-0.0325,1.0229
-0.0611,-0.033,1.0229
-0.0613,-0.0327,1.0229
-0.0616,-0.0327,1.0229
-0.0618,-0.0325,1.0239
-0.0628,-0.0322,1.0239
-0.0633,-0.032,1.0236
-0.0638,-0.0322,1.0236
-0.063,-0.033,1.0234
-0.0621,-0.0322,1.0229
-0.0621,-0.0315,1.0224
-0.063,-0.031,1.0222
-0.064,-0.0303,1.0224
-0.063,-0.0308,1.0219
-0.0621,-0.0313,1.0224
-0.0621,-0.0318,1.0224
-0.0623,-0.0325,1.0212
-0.0628,-0.0325,1.0205
-0.0625,-0.032,1.02
-0.0623,-0.0318,1.02
-0.0623,-0.032,1.0195
-0.063,-0.032,1.0197
-0.063,-0.0322,1.0192
-0.0625,-0.032,1.0197
-0.0623,-0.0327,1.0195
-0.0621,-0.0322,1.0195
-0.0621,-0.032,1.0195
-0.0616,-0.0325,1.0195
-0.0616,-0.0322,1.0197
-0.0613,-0.0318,1.0197
-0.0611,-0.0318,1.0197
-0.0616,-0.0322,1.02
-0.0623,-0.0327,1.02
-0.0623,-0.0322,1.02
-0.0618,-0.0325,1.02
-0.0606,-0.0327,1.0197
-0.0599,-0.0327,1.02
-0.0606,-0.033,1.0195
-0.0608,-0.0327,1.019
-0.0603,-0.0325,1.0185
-0.0608,-0.0325,1.0188
-0.0616,-0.0325,1.0197
-0.0613,-0.0327,1.02
-0.0603,-0.0327,1.019
-0.0606,-0.0325,1.0188
