accx,accy,accz
1.467,0.4465,-0.4167
1.4235,0.4587,-0.4093
1.3928,0.4617,-0.4015
1.3698,0.4617,-0.3791
1.3561,0.4621,-0.3527
1.3693,0.4548,-0.3189
1.3693,0.447,-0.2823
1.3732,0.4407,-0.2501
1.3811,0.4309,-0.2007
1.3972,0.4114,-0.1343
1.4196,0.3894,-0.0654
1.4441,0.3782,0.0094
1.4738,0.3605,0.0861
1.5139,0.3493,0.1726
1.5501,0.3429,0.2464
1.5862,0.3351,0.3192
1.619,0.3322,0.3871
1.6507,0.3307,0.4452
1.6551,0.3239,0.4936
1.641,0.3146,0.5347
1.6327,0.3371,0.5684
1.6146,0.3581,0.5835
1.5965,0.3747,0.5898
1.5686,0.3908,0.583
1.5374,0.405,0.5664
1.5008,0.4221,0.5327
1.4587,0.4333,0.4853
1.4162,0.4436,0.4321
1.3727,0.4504,0.3675
1.3273,0.4592,0.2996
1.2921,0.4685,0.2307
1.2725,0.4646,0.1662
1.2423,0.4494,0.0949
1.1983,0.4319,0.0328
1.1538,0.4128,-0.0131
1.1294,0.3913,-0.0444
1.1832,0.3542,-0.04
1.1645,0.3229,-0.0346
1.1128,0.3117,-0.0707
1.0693,0.2882,-0.0971
1.0312,0.2569,-0.126
0.995,0.2266,-0.1377
0.9594,0.1934,-0.1314
0.9291,0.1661,-0.1123
0.8958,0.1489,-0.0761
0.8661,0.1279,-0.0312
0.8377,0.1001,0.0157
0.8157,0.0742,0.0739
0.7927,0.0493,0.134
0.7713,0.0229,0.198
0.7527,-0.0064,0.2473
0.7419,-0.0259,0.2986
0.7229,-0.0435,0.3368
0.7043,-0.0646,0.369
0.697,-0.0846,0.3929
0.6843,-0.0988,0.4149
0.6755,-0.1154,0.4316
0.6657,-0.1354,0.4438
0.6506,-0.15,0.4452
0.6423,-0.1608,0.4477
0.63,-0.176,0.4374
0.6188,-0.1906,0.4252
0.609,-0.2048,0.3988
0.5988,-0.2116,0.3778
0.5895,-0.215,0.347
0.5822,-0.2214,0.3084
0.5729,-0.2243,0.2708
0.568,-0.2199,0.2278
0.5607,-0.218,0.1818
0.548,-0.2126,0.1345
0.5406,-0.2058,0.0914
0.5372,-0.1833,0.0529
0.5494,-0.1452,0.0172
0.5612,-0.1242,-0.0048
0.568,-0.1119,-0.0371
0.568,-0.0934,-0.0703
0.5616,-0.0841,-0.0996
0.5587,-0.0729,-0.1284
0.5499,-0.0626,-0.1533
0.546,-0.0518,-0.1734
0.5436,-0.046,-0.1817
0.5436,-0.0401,-0.1797
0.5504,-0.0294,-0.1685
0.5509,-0.0225,-0.146
0.5602,-0.0128,-0.1216
0.5719,-0.0128,-0.0893
0.5875,-0.0142,-0.0522
0.6017,-0.0128,-0.0131
0.6139,-0.0113,0.0294
0.6241,-0.0103,0.0748
0.6418,-0.0142,0.1242
0.6535,-0.0123,0.1721
0.6672,-0.0054,0.2141
0.6774,-0.0045,0.2605
0.6887,-0.0001,0.2981
0.7043,0.0063,0.3285
0.717,0.0151,0.3592
0.7326,0.0258,0.3807
0.7478,0.0331,0.3978
0.7659,0.0434,0.4086
0.782,0.0557,0.4144
0.7976,0.0674,0.4115
